MSISDN,ProductID,ActionType,MonthlyValueQAR,Segment,LTV_Band,Lifecycle,AccountType,Language,Tenure_M,Churn_Prob,Days_To_Renewal,Data_Cap_GB,Data_Used_GB,Data_Usage_Pct,Overage_Months,Voice_Min,Intl_Min,Roaming_Days,Usage_Trend,Top_App,Pct_5G,ARPU_QAR,ARPU_Trend,Late_Payments,Outstanding_QAR,Dunning_Flag,Payment_Method,Device_Model,Device_Type,Device_Tier,Network_Capability,Device_Age_M,Upgrade_Eligible,Last_Upgrade_M,Avg_DL_Speed_Mbps,Dropped_Call_Rate,Latency_ms,Coverage_Score,Cell_Congestion,Network_Complaints_90d,Network_Issue_Flag,Channel_Affinity,App_Logins_30d,Consent_Flag,Loyalty_Tier,Last_Campaign_Resp,Recent_Complaint,Sentiment,NPS,Call_Transcript,NBO_Alt_Action,NBO_Reason,Accept_Ind
97455792753,1GB_plus_100mins,NBO,40,HVC,LOW,Renewal,Prepaid,EN,43,0.099,12,5,3.8,75.0,2,323,0,0,Stable,TikTok,0.24,76.0,Flat,2,16.9,1,Manual_Card,iPhone 14,Smartphone,Mid,5G,10,0,28,180.0,0.058,52,0.48,0.2,0,0,SMS,11,1,None,Rejected,0,Neutral,0,customer inquired about upgrading their phone,Retention_Save_25pct,Churn risk detected,0
97458536450,200mins_Upsell,Upsell,35,Youth,MED,AtRisk,Prepaid,AR,96,0.397,289,5,1.1,22.6,2,364,16,0,Falling,TikTok,0.52,77.1,Up,0,0.0,0,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,9,0,13,165.3,0.065,47,0.49,0.25,1,1,Call,10,1,None,Ignored,0,Neutral,6,customer wanted to join the loyalty program,Roaming_Daily_Pass,High data usage trend,0
97451975183,Device_Upgrade_iPhone,Upsell,280,HVC,MED,Maturity,Prepaid,AR,51,0.44,153,100,71.1,71.1,1,158,0,0,Rising,YouTube,0.36,176.8,Up,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,9,0,45,195.7,0.015,23,0.81,0.04,0,0,Push,5,1,None,None,0,Neutral,9,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Loyalty reward due,0
97451727068,200mins_Upsell,Upsell,35,Mass,HIGH,Renewal,Prepaid,AR,74,0.289,53,50,15.7,31.5,3,151,0,0,Falling,WhatsApp,0.79,72.6,Down,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,26,1,50,92.8,0.042,34,0.65,0.13,0,0,Call,8,1,Silver,Accepted,0,Positive,3,customer asked how to add more data,Loyalty_Points_2x,Loyalty reward due,0
97456105241,5G_Unlimited_Upgrade,Upsell,200,Mass,LOW,AtRisk,Postpaid,EN,112,0.398,125,5,1.7,33.1,0,131,0,0,Stable,YouTube,0.56,135.1,Down,0,0.0,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,21,1,58,104.5,0.064,75,0.68,0.42,0,0,SMS,8,1,Silver,Accepted,0,Positive,7,no recent call-center contact,Home_Free_OoredooTV,Renewal window,0
97458938698,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Renewal,Prepaid,AR,58,0.19,27,50,40.1,80.2,1,504,0,0,Falling,TikTok,0.96,163.7,Flat,1,50.7,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,8,0,22,150.2,0.044,35,0.89,0.04,0,0,Email,9,1,Silver,Ignored,0,Neutral,0,customer inquired about upgrading their phone,Loyalty_Points_2x,Churn risk detected,0
97454651867,Retention_Save_25pct,Retention,90,Youth,MED,Maturity,Postpaid,AR,54,0.459,335,100,64.0,64.0,0,315,0,0,Falling,Gaming,0.5,68.4,Up,0,0.0,0,Bank_Transfer,Huawei P60,Smartphone,Flagship,5G,30,1,17,97.0,0.158,38,0.73,0.25,1,1,WhatsApp,6,1,Platinum,Rejected,0,Neutral,10,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,0
97458177654,Roaming_Daily_Pass,CrossSell,60,Youth,LOW,Growth,Prepaid,AR,50,0.119,295,5,2.7,53.0,1,290,0,0,Stable,Gaming,0.36,86.4,Flat,0,0.0,0,Manual_Card,Huawei P60,Smartphone,Flagship,5G,10,0,22,85.6,0.081,43,0.61,0.27,0,0,SMS,12,1,Platinum,Rejected,0,Neutral,9,customer asked how to add more data,Data_AddOn_5GB,Churn risk detected,0
97459155887,Roaming_Daily_Pass,CrossSell,60,Mass,MED,Onboarding,Prepaid,AR,49,0.681,164,20,13.8,68.8,0,142,0,0,Rising,Instagram,0.52,41.1,Flat,1,34.9,0,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,17,0,29,171.3,0.032,43,0.49,0.18,0,0,WhatsApp,11,1,None,Ignored,0,Neutral,1,customer asked about international calling rates,10GB_Aggressive_HVC,Loyalty reward due,0
97458827157,Device_Upgrade_iPhone,Upsell,280,HVC,HIGH,AtRisk,Postpaid,EN,64,0.604,326,20,9.5,47.3,2,588,0,0,Rising,Instagram,0.14,172.4,Down,1,19.8,0,Cash,Pixel 8,Smartphone,Flagship,5G,3,0,40,97.0,0.073,53,0.71,0.18,0,0,SMS,6,1,Silver,None,0,Neutral,1,customer asked about international calling rates,1GB_plus_100mins,Device upgrade eligible,0
97455578016,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,AtRisk,Prepaid,EN,71,0.414,332,20,21.5,107.7,1,34,0,0,Falling,WhatsApp,0.95,159.2,Flat,1,21.0,0,Manual_Card,Galaxy S23,Feature Phone,Budget,4G,39,1,38,31.4,0.048,78,0.8,0.28,0,0,Email,13,1,Silver,Ignored,0,Neutral,4,customer asked about international calling rates,Roaming_Daily_Pass,Loyalty reward due,1
97457285856,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Renewal,Postpaid,EN,118,0.284,17,10,0.9,9.3,1,281,0,5,Falling,Instagram,0.02,126.9,Up,1,18.7,0,Manual_Card,Other,Smartphone,Budget,4G,3,0,51,57.5,0.03,40,0.87,0.07,0,0,Push,9,1,Silver,Ignored,0,Neutral,6,no recent call-center contact,10GB_Aggressive_HVC,Device upgrade eligible,0
97455730994,Device_Upgrade_iPhone,Upsell,280,Mass,LOW,Growth,Postpaid,EN,6,0.492,183,5,4.4,87.8,2,404,0,0,Falling,Snapchat,0.34,209.5,Down,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,3,0,45,188.9,0.054,44,0.64,0.19,0,0,SMS,8,1,Silver,Ignored,0,Neutral,7,customer asked how to add more data,200mins_Upsell,Loyalty reward due,0
97457067376,Roaming_Daily_Pass,CrossSell,60,Youth,MED,Maturity,Postpaid,EN,7,0.458,282,100,52.7,52.7,2,307,0,0,Stable,TikTok,0.65,44.9,Up,0,0.0,0,Bank_Transfer,iPhone 15,Feature Phone,Budget,4G,11,0,31,47.0,0.026,52,0.88,0.15,0,0,SMS,9,0,None,Rejected,1,Neutral,10,customer complained about slow data speeds at home,Data_AddOn_5GB,Churn risk detected,0
97456103782,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Prepaid,AR,118,0.144,293,100,49.3,49.3,0,122,14,1,Rising,Snapchat,0.74,228.5,Up,1,15.4,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,19,0,10,98.6,0.047,54,0.67,0.34,0,0,WhatsApp,5,1,Silver,Rejected,0,Neutral,3,customer inquired about upgrading their phone,200mins_Upsell,Device upgrade eligible,0
97455725838,Data_AddOn_5GB,NBO,50,Youth,LOW,Growth,Postpaid,AR,61,0.294,327,5,4.7,94.8,0,71,0,0,Stable,Gaming,0.62,82.2,Up,2,20.2,1,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,20,1,13,122.3,0.099,46,0.83,0.23,0,0,SMS,6,1,Silver,Ignored,0,Neutral,6,customer wanted to join the loyalty program,1GB_plus_100mins,Loyalty reward due,0
97454931273,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Growth,Postpaid,AR,83,0.151,325,5,2.8,56.1,2,306,16,0,Rising,Snapchat,0.2,172.7,Up,1,14.2,0,Bank_Transfer,Other,Tablet,Budget,4G,1,0,20,31.2,0.038,88,0.72,0.28,0,0,Push,8,0,Gold,Ignored,0,Neutral,6,customer asked about international calling rates,1GB_plus_100mins,Renewal window,0
97456875084,Roaming_Daily_Pass,CrossSell,60,Youth,LOW,Maturity,Prepaid,AR,67,0.23,255,20,7.0,34.9,1,56,0,0,Falling,YouTube,0.14,44.6,Flat,1,5.1,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,37,1,11,92.6,0.027,51,0.54,0.14,0,0,Push,5,1,None,None,0,Positive,1,customer asked how to add more data,Loyalty_Points_2x,High data usage trend,0
97457759892,5G_Unlimited_Upgrade,Upsell,200,Mass,LOW,Growth,Hybrid,AR,79,0.247,47,20,10.1,50.7,1,123,0,0,Rising,Instagram,0.76,138.3,Down,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,23,1,16,154.3,0.019,31,0.72,0.11,0,0,Push,8,1,Silver,None,0,Neutral,10,no recent call-center contact,Loyalty_Points_2x,Renewal window,1
97459271986,1GB_plus_100mins,NBO,40,Youth,MED,AtRisk,Postpaid,AR,36,0.432,106,20,9.1,45.5,3,54,0,0,Stable,TikTok,0.97,58.6,Flat,0,0.0,0,Bank_Transfer,Other,Smartphone,Budget,4G,24,1,36,60.9,0.223,57,0.83,0.16,0,1,SMS,9,1,None,Ignored,0,Positive,5,customer asked about international calling rates,5G_Unlimited_Upgrade,Churn risk detected,1
97456519056,1GB_plus_100mins,NBO,40,Mass,MED,Renewal,Prepaid,EN,59,0.203,46,100,88.1,88.1,1,108,0,2,Falling,Instagram,0.79,98.3,Up,1,22.2,0,Cash,Galaxy S23,Smartphone,Flagship,5G,26,1,6,158.3,0.038,30,0.88,0.09,0,0,SMS,8,1,None,None,0,Neutral,5,no recent call-center contact,10GB_Aggressive_HVC,Renewal window,0
97451904697,1GB_plus_100mins,NBO,40,Mass,LOW,Onboarding,Postpaid,EN,111,0.349,291,50,23.0,46.0,1,450,0,0,Falling,Gaming,0.65,71.8,Up,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,47,1,22,114.4,0.088,35,0.72,0.26,0,0,Push,9,1,None,None,1,Neutral,7,customer unhappy after roaming charges abroad,Loyalty_Points_2x,Renewal window,0
97456287307,Retention_Save_25pct,Retention,90,Mass,LOW,Growth,Postpaid,EN,47,0.343,185,20,7.0,35.1,2,33,0,3,Rising,Instagram,0.95,90.9,Flat,1,7.2,0,Autopay_Card,Galaxy S23,Smartphone,Flagship,5G,21,1,11,146.1,0.017,24,0.82,0.04,0,0,Push,7,1,None,None,0,Positive,0,customer wanted to join the loyalty program,Loyalty_Points_2x,High data usage trend,0
97453841879,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,Maturity,Postpaid,EN,81,0.046,265,50,42.2,84.4,3,56,54,0,Rising,TikTok,0.35,173.4,Down,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,5G,12,0,40,144.4,0.143,46,0.61,0.34,0,1,Email,11,1,None,Ignored,0,Neutral,2,no recent call-center contact,Loyalty_Points_2x,Renewal window,0
97451241318,200mins_Upsell,Upsell,35,Mass,MED,Growth,Postpaid,EN,91,0.125,139,50,5.0,9.9,2,684,0,0,Rising,YouTube,0.05,85.4,Down,1,28.8,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,35,1,52,191.3,0.051,19,0.61,0.08,0,0,Push,7,1,Platinum,Ignored,0,Positive,0,customer asked about international calling rates,10GB_Aggressive_HVC,Device upgrade eligible,0
97451652094,Retention_Save_25pct,Retention,90,Business,LOW,AtRisk,Prepaid,AR,77,0.639,253,100,56.5,56.5,2,169,0,2,Stable,Gaming,0.12,72.7,Flat,1,2.2,0,Manual_Card,Galaxy A54,Smartphone,Mid,5G,39,1,23,143.9,0.089,37,0.76,0.24,0,0,Push,6,1,Silver,Ignored,0,Positive,8,customer asked how to add more data,Roaming_Daily_Pass,Loyalty reward due,0
97456321718,Home_Free_OoredooTV,CrossSell,150,Business,LOW,Growth,Hybrid,AR,12,0.344,248,5,3.1,61.8,0,48,3,0,Stable,Snapchat,0.6,101.4,Up,0,0.0,0,Cash,Galaxy S23,Smartphone,Flagship,5G,43,1,21,94.2,0.143,23,0.83,0.06,0,1,SMS,5,1,None,None,0,Neutral,3,customer inquired about upgrading their phone,Device_Upgrade_iPhone,Churn risk detected,0
97459503245,1GB_plus_100mins,NBO,40,Business,LOW,Maturity,Postpaid,EN,65,0.499,286,100,56.4,56.4,3,156,34,0,Stable,Instagram,0.73,178.3,Down,2,13.1,1,Autopay_Card,iPhone 14,Smartphone,Mid,5G,30,1,36,197.2,0.02,11,0.66,0.02,0,0,SMS,8,1,None,Ignored,0,Neutral,9,customer inquired about upgrading their phone,10GB_Aggressive_HVC,Renewal window,0
97455550141,5G_Unlimited_Upgrade,Upsell,200,HVC,LOW,Maturity,Prepaid,AR,99,0.213,131,100,39.3,39.3,3,177,1,0,Falling,YouTube,0.65,145.8,Down,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,42,1,32,145.1,0.052,45,0.68,0.29,0,0,SMS,10,1,Gold,Rejected,1,Neutral,4,customer complained about slow data speeds at home,Data_AddOn_5GB,Churn risk detected,1
97455007388,5G_Unlimited_Upgrade,Upsell,200,Mass,LOW,Growth,Prepaid,EN,52,0.367,195,5,1.8,35.8,3,142,0,0,Rising,TikTok,0.65,113.7,Flat,0,0.0,0,Manual_Card,Other,IoT,Budget,4G,37,1,32,44.9,0.086,73,0.71,0.24,0,0,WhatsApp,8,0,None,None,0,Positive,7,customer inquired about upgrading their phone,Retention_Save_25pct,Churn risk detected,0
97451797944,1GB_plus_100mins,NBO,40,Mass,MED,Renewal,Postpaid,AR,75,0.127,55,10,8.7,86.7,3,127,0,0,Stable,WhatsApp,0.78,48.7,Up,1,10.4,0,Cash,iPhone 14,Smartphone,Mid,5G,26,1,21,166.1,0.017,37,0.84,0.21,1,1,SMS,6,1,None,None,0,Positive,10,customer asked about international calling rates,Roaming_Daily_Pass,Renewal window,0
97457078099,200mins_Upsell,Upsell,35,Mass,MED,AtRisk,Prepaid,EN,46,0.426,214,5,1.1,22.1,2,127,14,0,Rising,Snapchat,0.81,127.6,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,10,0,18,49.1,0.042,47,0.78,0.19,0,0,WhatsApp,9,1,Silver,Ignored,0,Neutral,1,customer inquired about upgrading their phone,Retention_Save_25pct,Device upgrade eligible,0
97451499239,200mins_Upsell,Upsell,35,Mass,LOW,Maturity,Prepaid,AR,100,0.53,197,20,16.1,80.5,1,148,0,0,Falling,Snapchat,0.89,55.5,Up,0,0.0,0,Bank_Transfer,Pixel 8,Router/MiFi,Flagship,5G,45,1,56,165.8,0.012,30,0.81,0.14,1,1,Push,12,1,None,Accepted,0,Neutral,9,customer wanted to join the loyalty program,Loyalty_Points_2x,Churn risk detected,0
97458570079,Retention_Save_25pct,Retention,90,Mass,LOW,Growth,Postpaid,EN,112,0.172,191,20,6.2,31.0,0,246,0,0,Stable,YouTube,0.59,109.2,Up,0,0.0,0,Manual_Card,Other,Smartphone,Budget,4G,35,1,24,31.2,0.061,64,0.74,0.17,0,0,Call,6,1,None,Accepted,0,Neutral,4,customer asked about international calling rates,5G_Unlimited_Upgrade,Churn risk detected,1
97458347651,200mins_Upsell,Upsell,35,HVC,MED,AtRisk,Hybrid,EN,112,0.661,30,100,46.9,46.9,3,221,0,0,Rising,TikTok,0.2,28.9,Flat,1,89.2,0,Cash,iPhone 14,Smartphone,Mid,4G,4,0,41,50.2,0.015,38,0.42,0.12,0,0,Push,11,1,None,Ignored,0,Neutral,5,customer asked how to add more data,Device_Upgrade_iPhone,Renewal window,0
97459919001,10GB_Aggressive_HVC,Retention,120,Mass,MED,Onboarding,Postpaid,AR,20,0.264,345,100,53.0,53.0,3,138,0,0,Stable,Gaming,0.7,162.8,Flat,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,13,0,57,140.2,0.063,37,0.66,0.32,0,0,Push,11,1,Silver,Ignored,0,Positive,2,customer asked about international calling rates,200mins_Upsell,High data usage trend,0
97453558535,200mins_Upsell,Upsell,35,HVC,MED,Maturity,Postpaid,EN,65,0.156,52,5,3.4,68.4,3,372,0,0,Rising,YouTube,0.43,37.4,Down,1,19.2,0,Manual_Card,Pixel 8,Smartphone,Flagship,5G,38,1,16,89.5,0.08,65,0.31,0.38,1,1,SMS,8,1,Platinum,None,1,Neutral,0,customer complained about slow data speeds at home,Data_AddOn_5GB,Renewal window,0
97452456041,Roaming_Daily_Pass,CrossSell,60,Mass,LOW,Growth,Prepaid,EN,90,0.221,36,5,2.7,54.5,3,348,1,0,Rising,Netflix,0.31,64.7,Up,2,6.1,1,Manual_Card,iPhone 14,Smartphone,Mid,5G,25,1,42,158.8,0.1,11,0.91,0.02,0,0,SMS,5,1,Silver,Ignored,1,Negative,4,customer complained about slow data speeds at home,5G_Unlimited_Upgrade,Device upgrade eligible,1
97453695813,Data_AddOn_5GB,NBO,50,Mass,HIGH,Maturity,Postpaid,EN,111,0.212,342,5,3.7,74.2,2,419,0,0,Rising,Instagram,0.04,77.2,Flat,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,26,1,55,62.4,0.03,52,0.62,0.18,0,0,SMS,10,1,Silver,Accepted,0,Positive,7,no recent call-center contact,10GB_Aggressive_HVC,Device upgrade eligible,0
97458195612,10GB_Aggressive_HVC,Retention,120,Mass,MED,Onboarding,Prepaid,EN,88,0.571,44,10,5.9,58.9,1,308,0,0,Rising,Snapchat,0.84,83.2,Down,2,19.5,1,Manual_Card,iPhone 14,IoT,Budget,4G,10,0,54,46.8,0.056,60,0.55,0.18,0,0,Call,9,1,None,Accepted,0,Neutral,5,customer wanted to join the loyalty program,Data_AddOn_5GB,Loyalty reward due,0
97452969400,Device_Upgrade_iPhone,Upsell,280,Mass,MED,Renewal,Hybrid,AR,118,0.121,32,10,5.6,55.5,1,459,0,0,Falling,TikTok,0.0,183.6,Down,1,47.7,0,Bank_Transfer,Huawei P60,Tablet,Flagship,5G,35,1,27,126.1,0.118,72,0.59,0.36,0,0,SMS,14,1,Silver,None,0,Neutral,6,customer inquired about upgrading their phone,Retention_Save_25pct,Churn risk detected,0
97458986805,Home_Free_OoredooTV,CrossSell,150,Business,LOW,Maturity,Postpaid,EN,29,0.221,68,100,40.1,40.1,1,71,0,0,Stable,Snapchat,0.79,123.0,Down,0,0.0,0,Cash,Pixel 8,Feature Phone,Budget,4G,4,0,31,60.0,0.075,51,0.8,0.05,0,0,Call,9,1,Platinum,Accepted,0,Neutral,4,no recent call-center contact,Data_AddOn_5GB,Device upgrade eligible,0
97452387678,Home_Free_OoredooTV,CrossSell,150,Mass,LOW,Growth,Postpaid,EN,2,0.092,33,20,11.6,57.9,2,484,36,0,Rising,WhatsApp,0.23,187.4,Flat,0,0.0,0,Bank_Transfer,Galaxy A54,Smartphone,Mid,4G,6,0,15,57.1,0.031,51,0.84,0.14,0,0,SMS,6,1,Silver,Ignored,1,Neutral,7,customer unhappy after roaming charges abroad,Device_Upgrade_iPhone,Device upgrade eligible,0
97451439878,10GB_Aggressive_HVC,Retention,120,Mass,HIGH,Maturity,Prepaid,EN,13,0.42,292,10,5.1,51.3,2,480,11,0,Stable,Netflix,0.31,68.9,Down,0,0.0,0,Bank_Transfer,iPhone 14,Smartphone,Mid,5G,33,1,52,175.6,0.142,20,0.86,0.13,0,1,Call,11,1,Silver,Ignored,1,Negative,0,customer asked about high bill last month,200mins_Upsell,Churn risk detected,0
97452974218,200mins_Upsell,Upsell,35,Mass,MED,Maturity,Hybrid,AR,8,0.242,233,5,2.3,46.1,0,240,0,0,Falling,WhatsApp,0.63,123.7,Flat,0,0.0,0,Autopay_Card,Galaxy A54,Smartphone,Mid,5G,18,0,19,132.0,0.045,43,0.63,0.22,1,1,Push,5,1,Gold,Ignored,0,Neutral,1,customer wanted to join the loyalty program,Retention_Save_25pct,Loyalty reward due,0
97457786814,Roaming_Daily_Pass,CrossSell,60,HVC,HIGH,Renewal,Prepaid,EN,57,0.038,57,10,5.7,56.6,1,326,0,0,Stable,WhatsApp,0.73,107.4,Flat,1,61.4,0,Cash,Huawei P60,Router/MiFi,Flagship,5G,39,1,38,143.7,0.044,40,0.68,0.16,0,0,SMS,9,1,None,Accepted,0,Neutral,4,customer wanted to join the loyalty program,Home_Free_OoredooTV,High data usage trend,0
97456420516,Retention_Save_25pct,Retention,90,Mass,MED,Renewal,Hybrid,EN,2,0.352,43,100,94.6,94.6,0,184,0,0,Stable,Snapchat,0.68,131.3,Flat,0,0.0,0,Cash,iPhone 15,Smartphone,Flagship,5G,27,1,27,131.3,0.074,44,0.51,0.21,0,0,Call,10,1,Silver,None,0,Neutral,10,customer asked about international calling rates,Roaming_Daily_Pass,High data usage trend,1
97454192527,Data_AddOn_5GB,NBO,50,Mass,MED,AtRisk,Prepaid,EN,84,0.588,340,10,7.9,78.8,1,126,0,0,Rising,Instagram,0.11,65.9,Flat,0,0.0,0,Autopay_Card,Pixel 8,Smartphone,Flagship,5G,45,1,33,71.2,0.041,88,0.58,0.53,0,0,SMS,11,1,Silver,None,0,Neutral,8,customer asked about international calling rates,Roaming_Daily_Pass,Device upgrade eligible,0
97456904335,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Maturity,Postpaid,EN,26,0.264,118,5,0.5,10.3,2,338,0,0,Stable,Netflix,0.21,132.8,Flat,0,0.0,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,25,1,35,169.1,0.067,54,0.6,0.23,0,0,SMS,4,1,Gold,Accepted,0,Positive,5,customer asked about international calling rates,1GB_plus_100mins,Loyalty reward due,0
97456837370,1GB_plus_100mins,NBO,40,Youth,MED,AtRisk,Prepaid,EN,107,0.645,117,10,3.4,34.1,2,403,0,7,Stable,WhatsApp,0.08,78.5,Flat,0,0.0,0,Cash,Other,Smartphone,Budget,4G,23,1,47,36.1,0.007,41,0.71,0.11,0,0,WhatsApp,13,0,None,Ignored,1,Negative,5,customer threatened to switch to a competitor,5G_Unlimited_Upgrade,High data usage trend,0
97455992488,Home_Free_OoredooTV,CrossSell,150,Mass,MED,Growth,Postpaid,AR,1,0.349,317,5,2.4,48.0,1,682,0,0,Falling,Snapchat,0.44,115.1,Flat,0,0.0,0,Manual_Card,Galaxy S23,IoT,Budget,4G,35,1,51,29.7,0.05,106,0.62,0.55,0,0,Push,9,1,Platinum,Ignored,0,Positive,5,customer asked how to add more data,Data_AddOn_5GB,Churn risk detected,0
97455626433,Data_AddOn_5GB,NBO,50,Mass,HIGH,Growth,Hybrid,EN,21,0.182,192,50,29.6,59.2,0,230,0,0,Rising,Snapchat,0.5,83.6,Down,0,0.0,0,Cash,Huawei P60,Smartphone,Flagship,5G,14,0,21,138.6,0.054,33,0.74,0.11,0,0,WhatsApp,6,0,None,Ignored,0,Positive,9,customer inquired about upgrading their phone,1GB_plus_100mins,Loyalty reward due,0
97451913440,Retention_Save_25pct,Retention,90,Business,LOW,AtRisk,Prepaid,EN,94,0.613,155,10,7.4,73.9,0,485,0,0,Stable,Snapchat,0.38,137.0,Up,0,0.0,0,Autopay_Card,Other,Smartphone,Budget,4G,6,0,43,32.1,0.052,44,0.58,0.06,0,0,SMS,9,1,Silver,None,1,Neutral,10,customer unhappy after roaming charges abroad,1GB_plus_100mins,Device upgrade eligible,1
97453337680,5G_Unlimited_Upgrade,Upsell,200,Youth,HIGH,Maturity,Postpaid,EN,2,0.406,132,10,4.4,44.5,0,174,0,0,Stable,Instagram,0.31,142.0,Up,1,9.9,0,Bank_Transfer,iPhone 15,Smartphone,Flagship,5G,4,0,48,119.2,0.094,59,0.43,0.35,0,0,Call,10,1,Gold,Ignored,0,Positive,0,customer asked how to add more data,Loyalty_Points_2x,High data usage trend,0
97455749274,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Maturity,Prepaid,EN,105,0.37,4,20,9.3,46.7,0,190,13,0,Falling,YouTube,0.76,144.2,Flat,0,0.0,0,Autopay_Card,iPhone 15,Smartphone,Flagship,5G,43,1,2,93.8,0.05,43,0.85,0.14,0,0,Email,10,1,Silver,Ignored,0,Positive,7,customer asked how to add more data,Retention_Save_25pct,Loyalty reward due,0
97452216992,5G_Unlimited_Upgrade,Upsell,200,Youth,LOW,AtRisk,Prepaid,AR,64,0.484,176,100,67.5,67.5,2,111,0,0,Rising,Netflix,0.32,156.1,Flat,0,0.0,0,Bank_Transfer,Other,Smartphone,Budget,4G,40,1,10,50.0,0.066,57,0.77,0.19,0,0,SMS,9,1,Platinum,Ignored,0,Positive,4,customer wanted to join the loyalty program,Retention_Save_25pct,Device upgrade eligible,1
97455282547,Loyalty_Points_2x,Retention,0,Mass,MED,Maturity,Postpaid,EN,39,0.557,364,5,2.0,39.0,0,364,3,0,Falling,WhatsApp,0.64,53.8,Down,0,0.0,0,Manual_Card,iPhone 15,Smartphone,Flagship,5G,5,0,20,184.8,0.03,29,0.92,0.1,0,0,Push,9,1,Silver,Rejected,0,Positive,7,no recent call-center contact,Home_Free_OoredooTV,Churn risk detected,0
97452052524,5G_Unlimited_Upgrade,Upsell,200,Mass,MED,Growth,Postpaid,AR,92,0.503,207,5,2.6,52.6,3,140,12,0,Stable,Snapchat,0.62,154.4,Up,0,0.0,0,Manual_Card,iPhone 14,Smartphone,Mid,5G,6,0,14,85.1,0.09,42,0.43,0.28,0,0,WhatsApp,6,1,None,None,0,Positive,4,customer asked how to add more data,Data_AddOn_5GB,Renewal window,0
97458085103,5G_Unlimited_Upgrade,Upsell,200,Business,MED,Maturity,Prepaid,EN,85,0.399,141,50,27.9,55.7,2,173,0,0,Rising,TikTok,0.86,159.4,Down,1,23.1,0,Manual_Card,Other,Smartphone,Budget,4G,47,1,14,51.4,0.028,57,0.72,0.17,0,0,Call,7,1,Silver,Rejected,0,Positive,4,customer inquired about upgrading their phone,10GB_Aggressive_HVC,High data usage trend,0
97451929905,Home_Free_OoredooTV,CrossSell,150,HVC,MED,Maturity,Prepaid,EN,12,0.182,243,100,72.4,72.4,1,176,0,0,Stable,WhatsApp,0.54,201.4,Down,2,27.1,1,Bank_Transfer,Pixel 8,Smartphone,Flagship,5G,9,0,52,153.3,0.013,34,0.8,0.14,1,1,WhatsApp,4,1,None,None,0,Neutral,6,customer inquired about upgrading their phone,Roaming_Daily_Pass,Device upgrade eligible,0
97451832850,Roaming_Daily_Pass,CrossSell,60,HVC,MED,Maturity,Postpaid,EN,28,0.425,240,20,10.9,54.5,1,281,0,7,Rising,Netflix,0.7,112.4,Flat,0,0.0,0,Manual_Card,Galaxy S23,Smartphone,Flagship,5G,33,1,48,180.7,0.107,36,0.74,0.16,0,0,WhatsApp,12,1,None,Rejected,0,Neutral,2,customer asked how to add more data,5G_Unlimited_Upgrade,Churn risk detected,0
97456740109,Data_AddOn_5GB,NBO,50,Business,LOW,Onboarding,Postpaid,AR,115,0.45,16,50,23.0,46.1,1,579,0,0,Stable,Netflix,0.98,100.5,Up,0,0.0,0,Autopay_Card,iPhone 14,Smartphone,Mid,4G,37,1,40,40.9,0.039,57,0.65,0.13,0,0,Push,5,0,None,Ignored,0,Positive,6,no recent call-center contact,Device_Upgrade_iPhone,Loyalty reward due,0
97452984788,Device_Upgrade_iPhone,Upsell,280,Mass,HIGH,Maturity,Postpaid,EN,72,0.108,50,50,47.5,95.1,3,189,0,0,Stable,Gaming,0.41,183.4,Flat,1,18.6,0,Autopay_Card,iPhone 14,IoT,Budget,4G,17,0,33,33.5,0.059,78,0.53,0.24,0,0,SMS,7,1,Platinum,Ignored,0,Positive,2,customer wanted to join the loyalty program,Retention_Save_25pct,Renewal window,0
