msisdn,action,action_type,propensity,channel,rationale_WHY,message_HOW,guard_status,gen_source
97455381932,10GB_Aggressive_HVC,Retention,0.3529,SMS,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",SOFTENED,offline
97457665088,Data_AddOn_5GB,NBO,0.2192,Push,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (86% of cap), is 39 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458474447,10GB_Aggressive_HVC,Retention,0.3708,Email,"Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk.","Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
97455601020,Data_AddOn_5GB,NBO,0.1774,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454699391,Data_AddOn_5GB,NBO,0.2076,Push,"Customer is 25 days from renewal, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459929860,Retention_Save_25pct,Retention,0.3251,SMS,Customer shows elevated churn risk.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97458006454,Data_AddOn_5GB,NBO,0.1251,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97454612610,Data_AddOn_5GB,NBO,0.1163,Push,Customer is an active HVC customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458031883,Data_AddOn_5GB,NBO,0.2057,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453164367,Data_AddOn_5GB,NBO,0.2057,Call,Customer is an active Mass customer.,AGENT: Customer is an active Mass customer. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97451144356,Data_AddOn_5GB,NBO,0.2075,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459744220,Data_AddOn_5GB,NBO,0.2213,Push,Customer is 57 days from renewal.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459398043,Data_AddOn_5GB,NBO,0.2134,Call,Customer exceeded the data cap in 1 of the last 3 months.,AGENT: Customer exceeded the data cap in 1 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97452748014,200mins_Upsell,Upsell,0.2302,SMS,"Customer is a heavy data user (88% of cap), is 18 days from renewal, logged a recent complaint.",Hi! You're using 88% of your data - 200mins Upsell gives you more headroom. Reply YES. Ooredoo,APPROVED,offline
97458156720,Data_AddOn_5GB,NBO,0.1204,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97453288627,Data_AddOn_5GB,NBO,0.2199,Push,Customer is an active Mass customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457517963,Data_AddOn_5GB,NBO,0.1202,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457597519,Data_AddOn_5GB,NBO,0.1866,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451764121,10GB_Aggressive_HVC,Retention,0.1969,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 23 days from renewal, logged a recent complaint.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 23 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97458068121,Data_AddOn_5GB,NBO,0.2755,SMS,Customer exceeded the data cap in 2 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454502630,10GB_Aggressive_HVC,Retention,0.2363,SMS,"Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97456698848,10GB_Aggressive_HVC,Retention,0.1274,Email,Customer exceeded the data cap in 1 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 1 of the last 3 months.

Based on your recent usage, our 10GB Aggressive HVC keeps you covered.

Ooredoo",APPROVED,offline
97452107677,Data_AddOn_5GB,NBO,0.2216,Push,Customer is a heavy data user (85% of cap).,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456738852,Data_AddOn_5GB,NBO,0.1192,SMS,Customer logged a recent complaint.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451288790,200mins_Upsell,Upsell,0.4017,Push,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (94% of cap).",You're using 94% of your data - 200mins Upsell gives you more headroom - tap to activate.,APPROVED,offline
97456084921,Data_AddOn_5GB,NBO,0.1917,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97454693305,10GB_Aggressive_HVC,Retention,0.1656,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 7 days from renewal.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 7 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97455466271,Data_AddOn_5GB,NBO,0.2084,Push,Customer exceeded the data cap in 1 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97455385536,Retention_Save_25pct,Retention,0.2156,SMS,Customer is 28 days from renewal.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 28 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97452352695,Data_AddOn_5GB,NBO,0.1928,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97452589228,5G_Unlimited_Upgrade,Upsell,0.1801,Call,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (81% of cap).","AGENT: Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (81% of cap). Recommend: You're using 81% of your data - 5G Unlimited Upgrade gives you more headroom.",APPROVED,offline
97452100567,Data_AddOn_5GB,NBO,0.1509,Push,"Customer exceeded the data cap in 2 of the last 3 months, is 48 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97458706358,5G_Unlimited_Upgrade,Upsell,0.1428,Push,Customer logged a recent complaint.,You're using 73% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97451049115,Data_AddOn_5GB,NBO,0.1835,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451721747,Retention_Save_25pct,Retention,0.2198,SMS,"Customer exceeded the data cap in 2 of the last 3 months, is 9 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 9 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97456392023,10GB_Aggressive_HVC,Retention,0.3851,Call,"Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk, logged a recent complaint.","AGENT: Customer exceeded the data cap in 1 of the last 3 months, shows elevated churn risk, logged a recent complaint. Recommend: Based on your recent usage, our 10GB Aggressive HVC keeps you covered.",SOFTENED,offline
97456957515,Data_AddOn_5GB,NBO,0.2021,SMS,Customer is 48 days from renewal.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97457232753,Data_AddOn_5GB,NBO,0.2167,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97456246880,Data_AddOn_5GB,NBO,0.2708,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452404330,Retention_Save_25pct,Retention,0.1841,Email,"Customer exceeded the data cap in 2 of the last 3 months, is 31 days from renewal.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is 31 days from renewal.

Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 31 days - switch with no penalty.

Ooredoo",APPROVED,offline
97451251492,5G_Unlimited_Upgrade,Upsell,0.2607,Call,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (81% of cap), is 24 days from renewal.","AGENT: Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (81% of cap), is 24 days from renewal. Recommend: You're using 81% of your data - 5G Unlimited Upgrade gives you more headroom.",APPROVED,offline
97455035851,Retention_Save_25pct,Retention,0.1839,Push,Customer exceeded the data cap in 3 of the last 3 months.,"Based on your recent usage, our Retention Save 25pct keeps you covered - tap to activate.",APPROVED,offline
97451491072,Data_AddOn_5GB,NBO,0.1245,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97452086880,Data_AddOn_5GB,NBO,0.2129,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453055723,Data_AddOn_5GB,NBO,0.1238,Email,Customer is an active Youth customer.,"Dear Customer,

Customer is an active Youth customer.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97453248988,Data_AddOn_5GB,NBO,0.2139,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97453976242,Data_AddOn_5GB,NBO,0.2125,SMS,Customer exceeded the data cap in 3 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97455580081,Data_AddOn_5GB,NBO,0.2255,Push,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453648790,200mins_Upsell,Upsell,0.2134,Push,"Customer exceeded the data cap in 2 of the last 3 months, is a heavy data user (97% of cap).",You're using 97% of your data - 200mins Upsell gives you more headroom - tap to activate.,APPROVED,offline
97454763024,Data_AddOn_5GB,NBO,0.2184,Call,Customer logged a recent complaint.,AGENT: Customer logged a recent complaint. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97455833177,Data_AddOn_5GB,NBO,0.2654,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97459272841,Data_AddOn_5GB,NBO,0.199,SMS,"Customer exceeded the data cap in 2 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97454353597,Data_AddOn_5GB,NBO,0.28,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 27 days from renewal, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97459454561,Data_AddOn_5GB,NBO,0.1298,Push,Customer exceeded the data cap in 3 of the last 3 months.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97453597480,Retention_Save_25pct,Retention,0.244,SMS,Customer is 13 days from renewal.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 13 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97455197571,Data_AddOn_5GB,NBO,0.1465,Push,Customer is an active HVC customer.,Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457374201,Data_AddOn_5GB,NBO,0.1932,Call,Customer exceeded the data cap in 2 of the last 3 months.,AGENT: Customer exceeded the data cap in 2 of the last 3 months. Recommend: Data AddOn 5GB suits your usage.,APPROVED,offline
97457118900,Data_AddOn_5GB,NBO,0.1793,Email,Customer exceeded the data cap in 2 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97453922097,Data_AddOn_5GB,NBO,0.1443,SMS,Customer exceeded the data cap in 1 of the last 3 months.,Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451157164,Data_AddOn_5GB,NBO,0.1867,Email,Customer exceeded the data cap in 3 of the last 3 months.,"Dear Customer,

Customer exceeded the data cap in 3 of the last 3 months.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97451531831,Retention_Save_25pct,Retention,0.226,Call,"Customer exceeded the data cap in 2 of the last 3 months, is 57 days from renewal, logged a recent complaint.","AGENT: Customer exceeded the data cap in 2 of the last 3 months, is 57 days from renewal, logged a recent complaint. Recommend: Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 57 days - switch with no penalty.",APPROVED,offline
97453989475,Retention_Save_25pct,Retention,0.3724,SMS,"Customer exceeded the data cap in 2 of the last 3 months, shows elevated churn risk, logged a recent complaint.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered. Reply YES. Ooredoo",APPROVED,offline
97454369720,Retention_Save_25pct,Retention,0.2149,SMS,"Customer exceeded the data cap in 3 of the last 3 months, is 51 days from renewal.","Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 51 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97455711075,Data_AddOn_5GB,NBO,0.2199,Email,"Customer exceeded the data cap in 2 of the last 3 months, is 13 days from renewal.","Dear Customer,

Customer exceeded the data cap in 2 of the last 3 months, is 13 days from renewal.

Data AddOn 5GB suits your usage.

Ooredoo",APPROVED,offline
97458122313,Data_AddOn_5GB,NBO,0.2387,Push,"Customer exceeded the data cap in 1 of the last 3 months, is a heavy data user (83% of cap), is 15 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97457854500,10GB_Aggressive_HVC,Retention,0.2424,SMS,"Customer exceeded the data cap in 1 of the last 3 months, is 3 days from renewal.","Hi! Based on your recent usage, our 10GB Aggressive HVC keeps you covered and your renewal is in 3 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97453640328,Data_AddOn_5GB,NBO,0.1372,SMS,"Customer exceeded the data cap in 1 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97458326434,Data_AddOn_5GB,NBO,0.0611,Push,"Customer exceeded the data cap in 3 of the last 3 months, is 1 days from renewal.",Data AddOn 5GB suits your usage - tap to activate.,APPROVED,offline
97456063778,Retention_Save_25pct,Retention,0.281,SMS,Customer is 52 days from renewal.,"Hi! Based on your recent usage, our Retention Save 25pct keeps you covered and your renewal is in 52 days - switch with no penalty. Reply YES. Ooredoo",APPROVED,offline
97454970001,Data_AddOn_5GB,NBO,0.2171,SMS,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
97451070640,5G_Unlimited_Upgrade,Upsell,0.1718,Push,Customer exceeded the data cap in 2 of the last 3 months.,You're using 63% of your data - 5G Unlimited Upgrade gives you more headroom - tap to activate.,APPROVED,offline
97455122263,Data_AddOn_5GB,NBO,0.2141,SMS,"Customer exceeded the data cap in 3 of the last 3 months, logged a recent complaint.",Hi! Data AddOn 5GB suits your usage. Reply YES. Ooredoo,APPROVED,offline
